Unnamed: 0,id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7
6162,5587,86,Mittelman,Irina,5.0,2006,GER,,,34.0,0,3,1.6666666666666667,,,,,,,
5137,2770,87,Cintalova,Zuzana,4.0,2006,SVK,,,23.0,7,2,2.0,14.0,17.0,12.75,2.0,,,
5774,3138,88,Moosburger,Miriam,4.0,2006,AUT,,,22.0,4,1,4.0,3.0,14.0,,,,,
6163,6136,89,Policard,Michaelle,4.0,2006,FRA,,,19.0,2,1,4.0,1.0,,,,,,
6165,7956,90,Ruchka,Natalia,4.0,2006,UKR,,,,0,1,4.0,,,,,,,
6166,5262,91,Stergiakou,Chrysa,4.0,2006,GRE,,,20.0,0,1,4.0,,,,,,,
6167,7947,92,Uji,Ayu Sukmandiri,4.0,2006,INA,,,20.0,0,1,4.0,,,,,,,
6168,5687,93,Van Winckel,Valentine,4.0,2006,BEL,,,18.0,2,1,4.0,4.0,,,,,,
4678,8021,96,Ozver,Gurgel,3.0,2006,TUR,,,26.0,0,1,3.0,,,,,,,
5154,6065,95,Neumärker,Luisa,3.0,2006,GER,,,16.0,0,2,1.5,,,,,,,
6170,8232,94,Kerasidou,Stella,3.0,2006,GRE,,,21.0,0,1,3.0,,,,,,,
2145,3888,98,Piola,Anouk,2.0,2006,SUI,,,18.0,1,2,1.0,10.0,,,,,,
4257,6593,97,Kudrova,Nelly,2.0,2006,CZE,,,26.0,2,1,2.0,2.0,8.0,,,,,
6171,3494,99,Twyford,Emma,2.0,2006,GBR,,,20.0,0,1,2.0,,,,,,,
6174,8020,100,Yarsur,Duygu,2.0,2006,TUR,,,29.0,0,1,2.0,,,,,,,
2993,6064,102,Wurm,Juliane,1.0,2006,GER,,,16.0,0,2,0.5,,,,,,,
6175,1203,101,Benetti,Lisa,1.0,2006,ITA,,,35.0,9,1,1.0,8.0,13.0,9.5,19.5,2.5,16.0,
6185,5753,103,Xiang Lin,Soh,1.0,2006,SGP,,,,4,1,1.0,1.0,,,,,,
4131,3487,1,Eiter,Angela,880.0,2005,AUT,,,19.0,3,9,97.77777777777777,59.44444444444444,68.25,32.5,,,,
3162,3482,2,Vidmar,Maja,616.0,2005,SLO,,,20.0,3,9,68.44444444444444,41.0,29.375,49.25,,,,
4457,5183,3,Ciavaldini,Caroline,466.0,2005,FRA,,,20.0,3,8,58.25,50.857142857142854,36.333333333333336,22.0,,,,
4805,1272,5,Sarkany,Muriel,357.0,2005,BEL,154.0,47.0,31.0,12,8,44.625,58.333333333333336,64.5,86.71428571428571,88.0,72.2,81.25,85.4
4631,2755,6,Gros,Natalija,353.0,2005,SLO,,,21.0,4,8,44.125,52.0,59.5,44.0,,,,
2114,1179,7,Lavarda,Jenny,327.0,2005,ITA,,,21.0,5,9,36.333333333333336,33.22222222222222,29.1,30.142857142857142,33.2,35.4,,
2497,5254,8,Kobayashi,Yuka,290.0,2005,JPN,156.0,,18.0,1,6,48.333333333333336,42.25,,,,,,
1919,5244,9,Saurwein,Katharina,289.0,2005,AUT,160.0,52.0,18.0,2,9,32.111111111111114,18.77777777777778,36.5,,,,,
5708,2745,10,Franko,Lucka,267.0,2005,SLO,,,22.0,4,9,29.666666666666668,32.57142857142857,25.857142857142858,7.25,8.0,,,
2541,1030,11,Bacher,Barbara,266.0,2005,AUT,159.0,48.0,23.0,6,9,29.555555555555557,24.77777777777778,41.125,28.5,26.666666666666668,22.0,3.0,
5482,1350,12,Levet,Sandrine,262.0,2005,FRA,,,23.0,6,4,65.5,43.8,63.333333333333336,63.285714285714285,74.25,31.2,34.0,
5729,5632,13,Januel,Caroline,187.0,2005,FRA,,,17.0,1,6,31.166666666666668,37.0,,,,,,
6064,1236,14,Cufar,Martina,168.0,2005,SLO,168.0,51.0,28.0,12,7,24.0,57.2,45.57142857142857,57.42857142857143,77.0,65.4,58.25,48.2
4958,5259,15,Graftiaux,Chloé,153.0,2005,BEL,,,18.0,1,7,21.857142857142858,24.5,,,,,,
5734,5172,16,Conan,Fanny,137.0,2005,FRA,,,19.0,0,4,34.25,,,,,,,
6127,1393,17,Kryvonis,Olena,124.0,2005,UKR,165.0,52.0,29.0,12,3,41.333333333333336,27.5,27.25,16.0,21.5,12.0,,
578,5983,18,KIM,Jain,111.0,2005,KOR,153.0,42.0,17.0,1,3,37.0,26.666666666666668,,,,,,
5716,1135,19,Raffetseder,Gerda,110.0,2005,AUT,158.0,51.0,34.0,8,8,13.75,11.857142857142858,18.333333333333332,19.428571428571427,11.0,3.25,13.666666666666666,18.25
4849,5245,20,Pinet,Florence,105.0,2005,FRA,,,19.0,2,3,35.0,14.0,37.0,,,,,
5333,1224,22,Stendal,Linn Karin,88.0,2005,NOR,,,26.0,4,8,11.0,11.0,10.833333333333334,1.6,6.5,,,
4479,1015,23,Ostapenko,Olena,79.0,2005,UKR,152.0,49.0,29.0,6,5,15.8,17.666666666666668,18.5,7.6,22.333333333333332,12.0,,
6472,2731,24,Giroux,Elodie,76.0,2005,FRA,,,22.0,5,6,12.666666666666666,6.666666666666667,5.0,,,,,
3874,3268,25,Shalagina,Olga,69.0,2005,UKR,,,22.0,4,2,34.5,40.833333333333336,23.333333333333332,,,,,
3399,5636,26,Chevrier,Anne-Laure,56.0,2005,FRA,,,17.0,1,3,18.666666666666668,9.0,,,,,,
3692,6324,28,Chereshneva,Yana,55.0,2005,RUS,,,16.0,0,1,55.0,,,,,,,
6083,1063,29,Minoret,Chloé,52.0,2005,FRA,169.0,50.0,28.0,9,2,26.0,31.5,47.22222222222222,34.75,29.6,36.6,34.0,8.0
5328,3492,30,Graftiaux,Alix,45.0,2005,BEL,,,19.0,1,4,11.25,12.0,,,,,,
6478,3620,31,Iaemourd,Ekaterina,42.0,2005,RUS,,,,1,2,21.0,30.333333333333332,,,,,,
6481,3490,32,Crouvisier,Stéphanie,39.0,2005,FRA,,,20.0,4,3,13.0,16.0,2.5,,,,,
5752,5631,33,Harnisch,Martina,37.0,2005,AUT,,,18.0,2,4,9.25,11.333333333333334,4.0,,,,,
4497,3673,34,Harrington,Emily,36.0,2005,USA,,,19.0,2,2,18.0,34.0,,,,,,
2146,3888,35,Piola,Anouk,30.0,2005,SUI,,,17.0,0,3,10.0,,,,,,,
6484,1391,36,Chereshneva,Venera,28.0,2005,RUS,160.0,48.0,40.0,14,1,28.0,47.0,16.0,51.0,35.5,28.666666666666668,25.5,21.25
4823,3484,37,Ociepka,Kinga,26.0,2005,POL,,,19.0,0,1,26.0,,,,,,,
1211,5641,41,Zijlstra,Vera,24.0,2005,NED,,,17.0,0,1,24.0,,,,,,,
4972,6169,38,Berry,Samantha,24.0,2005,AUS,,,28.0,1,2,12.0,7.0,,,,,,
5762,3277,40,Korolkova,Ekaterina,24.0,2005,RUS,,,20.0,3,1,24.0,18.0,10.0,,,,,
6498,6364,39,Elez,Eva,24.0,2005,ESP,,,,2,1,24.0,16.0,,,,,,
549,6326,42,Noguchi,Akiyo,22.0,2005,JPN,165.0,49.0,16.0,0,1,22.0,,,,,,,
4283,6075,43,Rajfova,Silvie,22.0,2005,CZE,,,16.0,0,1,22.0,,,,,,,
6500,2356,44,Ruh,Nadine,22.0,2005,GER,,,20.0,2,4,5.5,1.0,19.0,,,,,
6503,4937,45,Huang,Bai-Le,20.0,2005,TPE,,,34.0,5,2,10.0,4.0,2.5,16.0,14.0,2.0,,
2223,5630,49,Stöhr,Anna,18.0,2005,AUT,163.0,54.0,17.0,1,1,18.0,28.25,,,,,,
5151,3141,46,Hnizdilova,Sona,18.0,2005,CZE,,,22.0,2,3,6.0,13.833333333333334,,,,,,
5556,6594,48,OJEDA SANCHEZ,Daila,18.0,2005,ESP,,,24.0,0,1,18.0,,,,,,,
5737,4947,47,Huang,Li-Ping,18.0,2005,CHN,,,26.0,4,1,18.0,11.0,15.333333333333334,18.0,6.0,,,
6510,3853,50,Etter,Susanne,17.0,2005,SUI,,,25.0,3,3,5.666666666666667,5.25,1.6666666666666667,,,,,
3420,2807,52,Iakovleva,Olga,16.0,2005,RUS,,,22.0,3,1,16.0,33.5,24.666666666666668,,,,,
5314,2699,51,Anda Villanueva,Irati,16.0,2005,ESP,,,23.0,0,1,16.0,,,,,,,
6513,1277,53,Uhden,Marietta,16.0,2005,GER,168.0,54.0,37.0,14,1,16.0,44.5,26.75,45.5,32.666666666666664,47.75,37.333333333333336,22.25
6529,2716,55,Louis,Stéphanie,15.0,2005,SUI,,,24.0,5,3,5.0,3.5,11.4,2.0,6.0,1.5,,
5139,2770,56,Cintalova,Zuzana,14.0,2005,SVK,,,22.0,6,1,14.0,17.0,12.75,2.0,,,,
6150,5864,57,Madate,Tomoko,14.0,2005,JPN,,,,1,1,14.0,18.0,,,,,,
4272,3458,59,Winter,Julia,12.0,2005,GER,,,19.0,0,1,12.0,,,,,,,
4833,4962,58,Li,Chunhua,12.0,2005,CHN,,,21.0,4,1,12.0,20.0,3.3333333333333335,14.0,3.0,,,
4988,2737,60,Dzhambazova,Ina,10.0,2005,BUL,,,22.0,0,1,10.0,,,,,,,
6097,1145,61,Liu,Hiu Ying,10.0,2005,HKG,,,33.0,4,2,5.0,8.0,22.0,11.0,7.0,,,
4997,7114,62,Morozkina,Olga,9.0,2005,RUS,,,22.0,0,1,9.0,,,,,,,
5323,6376,65,Caprez,Nina,8.0,2005,SUI,,,19.0,0,3,2.6666666666666665,,,,,,,
6176,1203,64,Benetti,Lisa,8.0,2005,ITA,,,34.0,8,1,8.0,13.0,9.5,19.5,2.5,16.0,,
6536,6971,66,Dobrota,Gabriela,8.0,2005,SRB,,,,0,1,8.0,,,,,,,
6537,3145,67,Mathieu,Laure,8.0,2005,FRA,,,21.0,2,2,4.0,12.0,8.5,,,,,
6540,3619,68,Stenkovaya,Anna,8.0,2005,RUS,,,21.0,4,1,8.0,1.0,20.0,,,,,
3432,3677,69,Asher,Elizabeth,7.0,2005,USA,,,19.0,1,2,3.5,9.0,,,,,,
5908,6968,70,Garbova,Petya,7.0,2005,BUL,,,28.0,0,1,7.0,,,,,,,
6108,5754,73,Tan,"Li Ying, Suzanna",7.0,2005,SGP,,,27.0,2,1,7.0,1.5,7.0,,,,,
6543,3726,71,Guggisberg,Annina,7.0,2005,SUI,,,18.0,0,2,3.5,,,,,,,
6113,6769,75,He,Cuifang,6.0,2005,CHN,,,22.0,0,1,6.0,,,,,,,
6544,3633,74,Bakalova,Plamena,6.0,2005,BUL,,,21.0,0,1,6.0,,,,,,,
5350,7075,78,Matthews,Sarah,5.0,2005,AUS,,,31.0,0,4,1.25,,,,,,,
5759,7118,76,Bakulic,Sandra,5.0,2005,CRO,,,31.0,0,1,5.0,,,,,,,
6545,6972,77,Kojuharova,Cveta,5.0,2005,BUL,,,,0,1,5.0,,,,,,,
2728,6514,85,Thévenet,Marine,4.0,2005,FRA,155.0,50.0,16.0,0,2,2.0,,,,,,,
6125,7423,83,Middleton,Jacqui,4.0,2005,AUS,,,,0,2,2.0,,,,,,,
6287,1092,79,Hawke,Emma,4.0,2005,NZL,,,30.0,3,3,1.3333333333333333,6.0,,,,,,
6546,7153,80,Iatsenko,Nadia,4.0,2005,UKR,,,,0,2,2.0,,,,,,,
6547,5890,82,Kyutinska,Siyana,4.0,2005,BUL,,,20.0,0,1,4.0,,,,,,,
6548,7413,84,Norzaharatullaili,Mustafa,4.0,2005,MAS,,,,0,1,4.0,,,,,,,
6549,4936,86,VAN LANDEGHEM,Sandrine,4.0,2005,FRA,,,32.0,5,3,1.3333333333333333,4.5,,,,,,
5132,5635,87,Couchot,Mathilde,3.0,2005,FRA,,,18.0,0,1,3.0,,,,,,,
6553,1213,88,Iovane,Luisa,3.0,2005,ITA,165.0,49.0,45.0,14,1,3.0,13.666666666666666,12.0,14.0,8.0,6.0,22.25,23.2
4258,6593,90,Kudrova,Nelly,2.0,2005,CZE,,,25.0,1,1,2.0,8.0,,,,,,
4489,7178,89,Fergeau,Celine,2.0,2005,FRA,,,17.0,0,2,1.0,,,,,,,
5341,7324,92,Zhang,Dan,2.0,2005,CHN,,,18.0,0,1,2.0,,,,,,,
6568,6255,91,Steenackers,Katie,2.0,2005,BEL,,,17.0,1,1,2.0,2.0,,,,,,
4534,5251,93,Nilwik,Rachel,1.0,2005,NED,,,21.0,1,1,1.0,3.0,,,,,,
6570,7429,94,Yuliyastanti,Indah,1.0,2005,INA,,,26.0,0,1,1.0,,,,,,,
6571,3491,95,Zijlstra,Evelien,1.0,2005,NED,,,19.0,0,2,0.5,,,,,,,
4132,3487,1,Eiter,Angela,535.0,2004,AUT,,,18.0,2,9,59.44444444444444,68.25,32.5,,,,,
4806,1272,2,Sarkany,Muriel,525.0,2004,BEL,154.0,47.0,30.0,11,9,58.333333333333336,64.5,86.71428571428571,88.0,72.2,81.25,85.4,65.5
4632,2755,4,Gros,Natalija,364.0,2004,SLO,,,20.0,3,7,52.0,59.5,44.0,,,,,
4458,5183,5,Ciavaldini,Caroline,356.0,2004,FRA,,,19.0,2,7,50.857142857142854,36.333333333333336,22.0,,,,,
5122,1042,6,schöpf,Bettina,345.0,2004,AUT,160.0,43.0,25.0,8,7,49.285714285714285,47.4,24.142857142857142,45.4,20.2,6.0,19.333333333333332,14.0
2116,1179,7,Lavarda,Jenny,299.0,2004,ITA,,,20.0,4,9,33.22222222222222,29.1,30.142857142857142,33.2,35.4,,,
3163,3482,8,Vidmar,Maja,287.0,2004,SLO,,,19.0,2,7,41.0,29.375,49.25,,,,,
6065,1236,9,Cufar,Martina,286.0,2004,SLO,168.0,51.0,27.0,11,5,57.2,45.57142857142857,57.42857142857143,77.0,65.4,58.25,48.2,34.0
3875,3268,10,Shalagina,Olga,245.0,2004,UKR,,,21.0,3,6,40.833333333333336,23.333333333333332,,,,,,
5709,2745,11,Franko,Lucka,228.0,2004,SLO,,,21.0,3,7,32.57142857142857,25.857142857142858,7.25,8.0,,,,
2543,1030,12,Bacher,Barbara,223.0,2004,AUT,159.0,48.0,22.0,5,9,24.77777777777778,41.125,28.5,26.666666666666668,22.0,3.0,,
5484,1350,13,Levet,Sandrine,219.0,2004,FRA,,,22.0,5,5,43.8,63.333333333333336,63.285714285714285,74.25,31.2,34.0,,
1920,5244,15,Saurwein,Katharina,169.0,2004,AUT,160.0,52.0,17.0,1,9,18.77777777777778,36.5,,,,,,
2498,5254,14,Kobayashi,Yuka,169.0,2004,JPN,156.0,,17.0,0,4,42.25,,,,,,,
6617,1078,16,Martin,Delphine,166.0,2004,FRA,169.0,56.0,23.0,5,8,20.75,28.125,16.0,22.0,12.666666666666666,23.0,,
4959,5259,17,Graftiaux,Chloé,147.0,2004,BEL,,,17.0,0,6,24.5,,,,,,,
2225,5630,18,Stöhr,Anna,113.0,2004,AUT,163.0,54.0,16.0,0,4,28.25,,,,,,,
4480,1015,20,Ostapenko,Olena,106.0,2004,UKR,152.0,49.0,28.0,5,6,17.666666666666668,18.5,7.6,22.333333333333332,12.0,,,
4245,3137,21,Vidmar,Katja,104.0,2004,SLO,,,20.0,4,6,17.333333333333332,24.285714285714285,28.4,10.0,16.0,,,
6781,1084,22,Knorr,Damaris,103.0,2004,GER,,,33.0,5,5,20.6,33.0,34.714285714285715,33.2,17.6,6.0,,
6480,3620,23,Iaemourd,Ekaterina,91.0,2004,RUS,,,,0,3,30.333333333333332,,,,,,,
5717,1135,24,Raffetseder,Gerda,83.0,2004,AUT,158.0,51.0,33.0,7,7,11.857142857142858,18.333333333333332,19.428571428571427,11.0,3.25,13.666666666666666,18.25,
579,5983,25,KIM,Jain,80.0,2004,KOR,153.0,42.0,16.0,0,3,26.666666666666668,,,,,,,
5334,1224,26,Stendal,Linn Karin,66.0,2004,NOR,,,25.0,3,6,11.0,10.833333333333334,1.6,6.5,,,,
6084,1063,27,Minoret,Chloé,63.0,2004,FRA,169.0,50.0,27.0,8,2,31.5,47.22222222222222,34.75,29.6,36.6,34.0,8.0,8.0
6787,1273,28,Go,Mi-Sun,42.0,2004,KOR,160.0,50.0,35.0,8,3,14.0,23.0,23.0,24.8,40.2,35.25,35.0,24.0
6554,1213,29,Iovane,Luisa,41.0,2004,ITA,165.0,49.0,44.0,13,3,13.666666666666666,12.0,14.0,8.0,6.0,22.25,23.2,34.0
6799,1162,31,Nilsson,Ingela,38.0,2004,SWE,163.0,50.0,35.0,8,5,7.6,13.7,12.0,12.2,3.2,2.25,1.3333333333333333,7.0
5731,5632,32,Januel,Caroline,37.0,2004,FRA,,,16.0,0,1,37.0,,,,,,,
5329,3492,33,Graftiaux,Alix,36.0,2004,BEL,,,18.0,0,3,12.0,,,,,,,
5140,2770,34,Cintalova,Zuzana,34.0,2004,SVK,,,21.0,5,2,17.0,12.75,2.0,,,,,
5753,5631,36,Harnisch,Martina,34.0,2004,AUT,,,17.0,1,3,11.333333333333334,4.0,,,,,,
6140,1205,35,Creamer,Lucy,34.0,2004,GBR,156.0,52.0,33.0,11,2,17.0,37.0,5.0,7.0,18.0,14.0,,
6482,3490,37,Crouvisier,Stéphanie,32.0,2004,FRA,,,19.0,3,2,16.0,2.5,,,,,,
6810,6543,38,Ilic,Caroline,32.0,2004,FRA,,,,0,5,6.4,,,,,,,
4850,5245,39,Pinet,Florence,28.0,2004,FRA,,,18.0,1,2,14.0,37.0,,,,,,
3434,3677,40,Asher,Elizabeth,27.0,2004,USA,,,18.0,0,3,9.0,,,,,,,
5738,4947,42,Huang,Li-Ping,22.0,2004,CHN,,,25.0,3,2,11.0,15.333333333333334,18.0,6.0,,,,
6811,5712,41,Hernandez,Raquel,22.0,2004,ESP,,,,1,3,7.333333333333333,3.0,,,,,,
6511,3853,43,Etter,Susanne,21.0,2004,SUI,,,24.0,2,4,5.25,1.6666666666666667,,,,,,
4834,4962,45,Li,Chunhua,20.0,2004,CHN,,,20.0,3,1,20.0,3.3333333333333335,14.0,3.0,,,,
6473,2731,44,Giroux,Elodie,20.0,2004,FRA,,,21.0,4,3,6.666666666666667,5.0,,,,,,
6151,5864,47,Madate,Tomoko,18.0,2004,JPN,,,,0,1,18.0,,,,,,,
6596,1070,48,Theroux,Corinne,18.0,2004,FRA,,,30.0,4,1,18.0,12.0,10.0,,,,,
6612,3168,46,CRUZ MONTALBAN,Esther,18.0,2004,ESP,,,28.0,4,1,18.0,26.0,3.0,,,,,
4259,6593,50,Kudrova,Nelly,16.0,2004,CZE,,,24.0,0,2,8.0,,,,,,,
5135,5633,49,Hrozova,Lucie,16.0,2004,CZE,,,16.0,0,1,16.0,,,,,,,
5519,5335,51,Lipenska,Helena,15.0,2004,CZE,,,27.0,1,3,5.0,3.6666666666666665,,,,,,
6672,3070,52,Martin Sancho,Berta,15.0,2004,ESP,,,27.0,1,3,5.0,20.0,,,,,,
6538,3145,56,Mathieu,Laure,12.0,2004,FRA,,,20.0,1,1,12.0,8.5,,,,,,
6813,1182,54,Anthoni,Kim,12.0,2004,BEL,166.0,53.0,28.0,8,1,12.0,16.0,2.0,6.0,,,,
6823,2848,57,Novikova,Natalia,12.0,2004,RUS,,,27.0,5,1,12.0,3.0,6.0,29.0,11.5,,,
4966,6082,58,Ansade,Maud,10.0,2004,FRA,,,16.0,0,1,10.0,,,,,,,
5361,6228,62,Rodriguez,Francis,10.0,2004,VEN,,,24.0,1,1,10.0,1.0,,,,,,
6105,5751,60,Forestier,Monique,10.0,2004,AUS,,,,2,1,10.0,20.0,,,,,,
6117,6777,61,Labanu,Ilmawaty,10.0,2004,INA,,,28.0,0,1,10.0,,,,,,,
6294,2742,59,Cintalova,Katarina,10.0,2004,SVK,,,21.0,1,1,10.0,10.0,,,,,,
3401,5636,63,Chevrier,Anne-Laure,9.0,2004,FRA,,,16.0,0,1,9.0,,,,,,,
4535,5251,65,Nilwik,Rachel,9.0,2004,NED,,,20.0,0,3,3.0,,,,,,,
5861,1299,66,Perlova,Nataliya,9.0,2004,UKR,165.0,54.0,29.0,11,1,9.0,7.666666666666667,14.0,8.0,13.0,1.0,10.0,16.0
6831,6836,64,Chudobova,Katerina,9.0,2004,CZE,,,27.0,0,1,9.0,,,,,,,
6098,1145,67,Liu,Hiu Ying,8.0,2004,HKG,,,32.0,3,1,8.0,22.0,11.0,7.0,,,,
6832,3486,68,Teso,Emeline,8.0,2004,FRA,,,18.0,1,2,4.0,6.0,,,,,,
6834,1285,69,Zeilemaker,Monica,8.0,2004,NED,,,31.0,2,3,2.6666666666666665,7.75,1.6,,,,,
4974,6169,70,Berry,Samantha,7.0,2004,AUS,,,27.0,0,1,7.0,,,,,,,
6530,2716,71,Louis,Stéphanie,7.0,2004,SUI,,,23.0,4,2,3.5,11.4,2.0,6.0,1.5,,,
6840,6686,72,Outland,Stephanie,7.0,2004,USA,,,16.0,0,1,7.0,,,,,,,
5354,2819,76,Schranz,Barbara,6.0,2004,AUT,,,20.0,4,1,6.0,6.5,,,,,,
6632,1329,75,Piszczek,Renata,6.0,2004,POL,163.0,53.0,35.0,11,1,6.0,20.0,14.75,1.5,4.666666666666667,6.0,5.5,5.2
6841,6752,74,Oliveira,Kimie,6.0,2004,POR,,,,0,2,3.0,,,,,,,
2678,6219,77,Dufraisse,Alizée,5.0,2004,FRA,,,17.0,1,1,5.0,40.0,,,,,,
6680,6188,78,Kugler,Eliza,5.0,2004,POL,,,,0,2,2.5,,,,,,,
6842,6753,79,Livaniu,Athena,5.0,2004,GRE,,,,0,2,2.5,,,,,,,
6843,6778,80,Webster,Sarah,5.0,2004,AUS,,,,0,1,5.0,,,,,,,
3413,2821,82,Bacher,Sabine,4.0,2004,AUT,,,20.0,2,1,4.0,3.6666666666666665,1.3333333333333333,,,,,
6169,5687,86,Van Winckel,Valentine,4.0,2004,BEL,,,16.0,0,1,4.0,,,,,,,
6504,4937,84,Huang,Bai-Le,4.0,2004,TPE,,,33.0,4,1,4.0,2.5,16.0,14.0,2.0,,,
6844,3667,81,Asher,Alexis,4.0,2004,USA,,,,0,2,2.0,,,,,,,
6846,6754,83,Giouri,Paraskevi,4.0,2004,GRE,,,,0,1,4.0,,,,,,,
6847,1319,85,Tomanova,Petra,4.0,2004,SVK,,,,0,1,4.0,,,,,,,
6109,5754,90,Tan,"Li Ying, Suzanna",3.0,2004,SGP,,,26.0,1,2,1.5,7.0,,,,,,
6284,6755,87,Boavida,Isabel,3.0,2004,POR,,,25.0,0,2,1.5,,,,,,,
6848,5984,88,Do,Eun-Na,3.0,2004,KOR,,,,0,1,3.0,,,,,,,
6849,6779,89,Murjayanti,A,3.0,2004,INA,,,,0,1,3.0,,,,,,,
6501,2356,92,Ruh,Nadine,2.0,2004,GER,,,19.0,1,2,1.0,19.0,,,,,,
6569,6255,93,Steenackers,Katie,2.0,2004,BEL,,,16.0,0,1,2.0,,,,,,,
6850,6837,91,Glaserova,Martina,2.0,2004,CZE,,,16.0,0,1,2.0,,,,,,,
6164,6136,96,Policard,Michaelle,1.0,2004,FRA,,,17.0,0,1,1.0,,,,,,,
6541,3619,97,Stenkovaya,Anna,1.0,2004,RUS,,,20.0,3,1,1.0,20.0,,,,,,
6851,6036,95,Ostergaard,Stine,1.0,2004,DEN,,,,0,1,1.0,,,,,,,
4807,1272,1,Sarkany,Muriel,645.0,2003,BEL,154.0,47.0,29.0,10,10,64.5,86.71428571428571,88.0,72.2,81.25,85.4,65.5,62.0
5486,1350,2,Levet,Sandrine,570.0,2003,FRA,,,21.0,4,9,63.333333333333336,63.285714285714285,74.25,31.2,34.0,,,
4133,3487,3,Eiter,Angela,546.0,2003,AUT,,,17.0,1,8,68.25,32.5,,,,,,
6085,1063,4,Minoret,Chloé,425.0,2003,FRA,169.0,50.0,26.0,7,9,47.22222222222222,34.75,29.6,36.6,34.0,8.0,8.0,
2545,1030,5,Bacher,Barbara,329.0,2003,AUT,159.0,48.0,21.0,4,8,41.125,28.5,26.666666666666668,22.0,3.0,,,
4459,5183,6,Ciavaldini,Caroline,327.0,2003,FRA,,,18.0,1,9,36.333333333333336,22.0,,,,,,
6067,1236,7,Cufar,Martina,319.0,2003,SLO,168.0,51.0,26.0,10,7,45.57142857142857,57.42857142857143,77.0,65.4,58.25,48.2,34.0,41.0
6782,1084,8,Knorr,Damaris,297.0,2003,GER,,,32.0,4,9,33.0,34.714285714285715,33.2,17.6,6.0,,,
2118,1179,9,Lavarda,Jenny,291.0,2003,ITA,,,19.0,3,10,29.1,30.142857142857142,33.2,35.4,,,,
5123,1042,11,schöpf,Bettina,237.0,2003,AUT,160.0,43.0,24.0,7,5,47.4,24.142857142857142,45.4,20.2,6.0,19.333333333333332,14.0,
3164,3482,12,Vidmar,Maja,235.0,2003,SLO,,,18.0,1,8,29.375,49.25,,,,,,
6618,1078,13,Martin,Delphine,225.0,2003,FRA,169.0,56.0,22.0,4,8,28.125,16.0,22.0,12.666666666666666,23.0,,,
7008,2805,14,Pouget,Emilie,201.0,2003,FRA,,,20.0,2,5,40.2,48.42857142857143,12.0,,,,,
5710,2745,15,Franko,Lucka,181.0,2003,SLO,,,20.0,2,7,25.857142857142858,7.25,8.0,,,,,
4246,3137,17,Vidmar,Katja,170.0,2003,SLO,,,19.0,3,7,24.285714285714285,28.4,10.0,16.0,,,,
5718,1135,18,Raffetseder,Gerda,165.0,2003,AUT,158.0,51.0,32.0,6,9,18.333333333333332,19.428571428571427,11.0,3.25,13.666666666666666,18.25,,
6800,1162,19,Nilsson,Ingela,137.0,2003,SWE,163.0,50.0,34.0,7,10,13.7,12.0,12.2,3.2,2.25,1.3333333333333333,7.0,
5152,3141,21,Hnizdilova,Sona,83.0,2003,CZE,,,20.0,0,6,13.833333333333334,,,,,,,
3937,1308,22,Bibik,Olga,81.0,2003,RUS,165.0,44.0,27.0,11,2,40.5,18.0,6.666666666666667,8.0,22.0,21.5,23.6,16.0
4481,1015,23,Ostapenko,Olena,74.0,2003,UKR,152.0,49.0,27.0,4,4,18.5,7.6,22.333333333333332,12.0,,,,
1921,5244,24,Saurwein,Katharina,73.0,2003,AUT,160.0,52.0,16.0,0,2,36.5,,,,,,,
3422,2807,25,Iakovleva,Olga,67.0,2003,RUS,,,20.0,1,2,33.5,24.666666666666668,,,,,,
5335,1224,26,Stendal,Linn Karin,65.0,2003,NOR,,,24.0,2,6,10.833333333333334,1.6,6.5,,,,,
6531,2716,27,Louis,Stéphanie,57.0,2003,SUI,,,22.0,3,5,11.4,2.0,6.0,1.5,,,,
7013,5626,28,Raveyre,Emmanuelle,55.0,2003,FRA,,,,0,4,13.75,,,,,,,
5141,2770,29,Cintalova,Zuzana,51.0,2003,SVK,,,20.0,4,4,12.75,2.0,,,,,,
6486,1391,30,Chereshneva,Venera,47.0,2003,RUS,160.0,48.0,38.0,12,1,47.0,16.0,51.0,35.5,28.666666666666668,25.5,21.25,16.0
5740,4947,32,Huang,Li-Ping,46.0,2003,CHN,,,24.0,2,3,15.333333333333334,18.0,6.0,,,,,
6788,1273,31,Go,Mi-Sun,46.0,2003,KOR,160.0,50.0,34.0,7,2,23.0,23.0,24.8,40.2,35.25,35.0,24.0,
2680,6219,33,Dufraisse,Alizée,40.0,2003,FRA,,,16.0,0,1,40.0,,,,,,,
7015,1404,34,Podgorbounskikh,Zosia,40.0,2003,RUS,158.0,75.0,25.0,7,2,20.0,9.0,2.5,27.5,,,,
6502,2356,35,Ruh,Nadine,38.0,2003,GER,,,18.0,0,2,19.0,,,,,,,
4851,5245,37,Pinet,Florence,37.0,2003,FRA,,,17.0,0,1,37.0,,,,,,,
6141,1205,36,Creamer,Lucy,37.0,2003,GBR,156.0,52.0,32.0,10,1,37.0,5.0,7.0,18.0,14.0,,,
7021,1222,38,Sansoz,Liv,37.0,2003,FRA,162.0,45.0,26.0,10,1,37.0,89.0,80.0,90.0,88.33333333333333,62.5,53.5,53.0
