,ID,Rank,Last Name,First Name,Points,Year,country,height,weight,age,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7
223,10404,14,Vettorata,Francesco,173.0,2016,ITA,,,24.0,6,28.833333333333332,27.5,24.5,21.333333333333332,18.0,5.0,,
224,10951,15,Lehmann,Sascha,133.0,2016,SUI,,,18.0,6,22.166666666666668,10.0,,,,,,
225,3521,16,Julian  Puigblanque,Ramón ,128.0,2016,ESP,158.0,48.0,35.0,6,21.333333333333332,55.833333333333336,49.42857142857143,60.0,71.0,73.44444444444444,87.0,51.6
226,10775,17,Bailey,Sean,120.0,2016,USA,,,20.0,5,24.0,,,,,,,
227,8315,18,Rudigier,Max,100.0,2016,AUT,,,23.0,4,25.0,24.8,10.0,6.0,26.5,18.0,12.0,
228,9492,19,Timmermans,Loïc,95.0,2016,BEL,,,21.0,5,19.0,22.333333333333332,12.0,15.5,13.0,8.0,,
229,10069,20,Shimatani,Naoki,92.0,2016,JPN,,,20.0,4,23.0,37.0,27.0,27.333333333333332,,,,
230,12326,21,Hada,Yuki,66.0,2016,JPN,,,19.0,3,22.0,26.0,22.0,,,,,
231,10172,22,Fujii,Kokoro,63.0,2016,JPN,175.0,65.0,24.0,3,21.0,18.0,11.0,,,,,
232,8372,24,Ondra,Adam,51.0,2016,CZE,185.0,67.0,23.0,1,51.0,76.33333333333333,61.142857142857146,90.0,18.0,68.0,90.2,
233,6987,23,Lechner,Mario,51.0,2016,AUT,,,25.0,5,10.2,11.5,24.6,21.571428571428573,34.75,31.22222222222222,13.75,15.333333333333334
234,9755,25,Blein,Charli,50.0,2016,FRA,,,24.0,3,16.666666666666668,18.0,8.0,3.0,,,,
235,7230,26,Park,Jihwan,49.0,2016,KOR,,,27.0,4,12.25,13.333333333333334,20.0,10.0,6.0,17.5,8.0,22.0
236,10020,27,Ravanal,Tomas,49.0,2016,CHI,,,32.0,3,16.333333333333332,12.5,9.0,,,,,
237,8317,28,Bombardi,Marcello,47.0,2016,ITA,,,23.0,5,9.4,14.0,13.0,5.333333333333333,10.666666666666666,3.0,,
238,59112,29,Gotta,Alberto,42.0,2016,ITA,,,24.0,4,10.5,,,,,,,
239,12431,30,Nakagami,Taito,40.0,2016,JPN,,,17.0,2,20.0,,,,,,,
240,12432,31,Narasaki,Meichi,39.0,2016,JPN,,,17.0,2,19.5,,,,,,,
241,6935,32,Chernikov,Mikhail,38.0,2016,RUS,,,31.0,2,19.0,14.8,15.666666666666666,20.2,33.25,26.666666666666668,27.0,28.0
242,10788,33,Samoilov,Fedir,34.0,2016,UKR,164.0,52.0,19.0,2,17.0,4.5,,,,,,
243,10365,34,Puman,Hannes,29.0,2016,SWE,,,19.0,2,14.5,7.0,11.0,9.0,,,,
244,11554,35,Michel,Nathan,28.0,2016,FRA,,,23.0,1,28.0,,,,,,,
245,14023,36,Harada,Kai,26.0,2016,JPN,,,17.0,2,13.0,,,,,,,
246,8536,37,Qu,HaiBin,26.0,2016,CHN,,,24.0,1,26.0,14.0,8.0,12.0,7.0,9.0,3.0,
247,9997,38,Bergant,Martin,25.0,2016,SLO,,,20.0,2,12.5,7.5,16.0,5.0,,,,
248,9833,39,Bonzom,Maël,24.0,2016,FRA,,,21.0,2,12.0,8.333333333333334,,,,,,
249,9685,40,Tekles,Martin,23.0,2016,GER,,,25.0,3,7.666666666666667,2.0,2.0,,,,,
250,9701,41,Kushnir,Yiftach,22.0,2016,ISR,,,21.0,1,22.0,,,,,,,
251,12316,42,Otaka,Kaya,20.0,2016,JPN,,,18.0,3,6.666666666666667,3.5,,,,,,
252,8300,43,Raztresen,Jure,20.0,2016,SLO,,,23.0,1,20.0,14.0,20.0,9.0,16.0,37.0,,
253,57186,44,Musha,Tomoki,18.0,2016,JPN,,,18.0,1,18.0,,,,,,,
254,9683,46,Hanke,Christoph,17.0,2016,GER,,,22.0,2,8.5,13.5,12.5,14.0,10.5,,,
255,11138,45,Carnati,Stefano,17.0,2016,ITA,,,18.0,2,8.5,,,,,,,
256,9425,47,Firnenburg,David,16.0,2016,GER,,,21.0,3,5.333333333333333,9.0,,,,,,
257,9996,49,Preskar,Milan,14.0,2016,SLO,,,20.0,1,14.0,,,,,,,
258,10795,48,Bydtaev,Sergei,14.0,2016,RUS,,,19.0,1,14.0,4.0,1.0,,,,,
259,10080,51,JonasMcRae,Elan,13.0,2016,CAN,,,21.0,2,6.5,11.5,18.0,13.5,14.0,,,
260,6933,50,Gelmanov,Rustam,13.0,2016,RUS,167.0,51.0,29.0,1,13.0,,,,,,,
261,7999,52,Cano Blazquez,Javier,12.0,2016,ESP,,,26.0,3,4.0,12.0,12.4,,,,,
262,12940,54,Pan,YuFei,10.0,2016,CHN,,,16.0,1,10.0,,,,,,,
263,11024,53,Collin,Nicolas,10.0,2016,BEL,,,18.0,1,10.0,,,,,,,
264,11718,56,Nakano,Minoru,9.0,2016,JPN,171.0,61.0,32.0,1,9.0,40.0,21.0,13.0,,,,
265,9417,55,Huser,Kevin,9.0,2016,SUI,,,21.0,1,9.0,,,,,,,
266,11039,60,Shemla,Yuval,8.0,2016,ISR,,,18.0,1,8.0,,,,,,,
267,8089,57,Bosio,Anatole,8.0,2016,FRA,,,28.0,1,8.0,16.0,,,,,,
268,10333,58,Firnenburg,Ruben,8.0,2016,GER,,,19.0,2,4.0,7.0,,,,,,
269,9974,59,Röck,Bernhard,8.0,2016,AUT,,,20.0,2,4.0,12.666666666666666,4.0,12.5,3.0,,,
270,7572,61,Zazulin,Evgenii,7.0,2016,RUS,,,25.0,1,7.0,6.666666666666667,8.0,34.0,7.0,8.0,,
271,11392,62,Shimizu,Hiroto,6.0,2016,JPN,,,20.0,1,6.0,13.0,,,,,,
272,12078,65,Posch,Mathias,3.0,2016,AUT,,,17.0,1,3.0,,,,,,,
273,12303,63,Lightner,Kai,3.0,2016,USA,,,17.0,2,1.5,14.0,,,,,,
274,9415,64,Ma,ZiDa,3.0,2016,CHN,,,24.0,1,3.0,12.0,26.5,14.0,37.0,24.0,10.0,
275,3575,66,Hanssens,Stephane,2.0,2016,BEL,,,30.0,1,2.0,20.666666666666668,6.0,,,,,
276,8926,67,Wechsler,Or,2.0,2016,ISR,,,25.0,1,2.0,3.0,11.75,8.0,,,,
277,10326,70,Vogt,Dimitri,1.0,2016,SUI,,,19.0,1,1.0,4.0,2.0,,,,,
278,8177,68,Berthe,Sébastien,1.0,2016,BEL,,,23.0,1,1.0,,,,,,,
279,8509,69,Cho,Seungwoon,1.0,2016,KOR,181.0,66.0,21.0,1,1.0,1.0,5.0,11.5,6.0,,,
280,8372,1,Ondra,Adam,458.0,2015,CZE,185.0,67.0,22.0,6,76.33333333333333,61.142857142857146,90.0,18.0,68.0,90.2,,
281,6498,2,Supper,Gautier,400.0,2015,FRA,178.0,64.0,25.0,6,66.66666666666667,45.0,47.57142857142857,22.0,35.111111111111114,51.2,34.6,30.0
282,6550,3,Schubert,Jakob,396.0,2015,AUT,175.0,64.0,25.0,6,66.0,73.71428571428571,76.42857142857143,67.25,93.88888888888889,74.4,57.2,50.2
283,8958,4,Skofic,Domen,376.0,2015,SLO,176.0,62.0,21.0,6,62.666666666666664,58.57142857142857,35.0,24.375,20.571428571428573,24.0,,
284,3554,5,Desgranges,Romain,354.0,2015,FRA,174.0,57.0,33.0,6,59.0,59.142857142857146,49.42857142857143,50.25,47.77777777777778,33.2,36.5,33.2
285,3521,6,Julian  Puigblanque,Ramón ,335.0,2015,ESP,158.0,48.0,34.0,6,55.833333333333336,49.42857142857143,60.0,71.0,73.44444444444444,87.0,51.6,64.2
286,9426,7,Halenke,Sebastian,259.0,2015,GER,177.0,65.0,20.0,6,43.166666666666664,26.25,23.0,3.6666666666666665,6.0,,,
287,5089,8,McColl,Sean,253.0,2015,CAN,169.0,60.0,28.0,5,50.6,62.857142857142854,59.333333333333336,59.375,57.166666666666664,14.0,48.666666666666664,47.25
288,8323,9,Ghisolfi,Stefano,252.0,2015,ITA,170.0,57.0,22.0,6,42.0,44.714285714285715,33.142857142857146,34.625,19.5,21.0,,
289,11718,10,Nakano,Minoru,240.0,2015,JPN,171.0,61.0,31.0,6,40.0,21.0,13.0,,,,,
290,9758,11,Joannes,Thomas,177.0,2015,FRA,,,21.0,6,29.5,6.333333333333333,10.5,20.0,,,,
291,10404,12,Vettorata,Francesco,165.0,2015,ITA,,,23.0,6,27.5,24.5,21.333333333333332,18.0,5.0,,,
292,8137,13,Primozic,Urban,163.0,2015,SLO,,,23.0,6,27.166666666666668,36.0,29.4,20.125,36.5,,,
293,9492,14,Timmermans,Loïc,134.0,2015,BEL,,,20.0,6,22.333333333333332,12.0,15.5,13.0,8.0,,,
294,8315,15,Rudigier,Max,124.0,2015,AUT,,,22.0,5,24.8,10.0,6.0,26.5,18.0,12.0,,
295,5800,16,Midtboe,Magnus,113.0,2015,NOR,173.0,66.0,27.0,4,28.25,36.0,33.5,48.625,34.0,26.0,33.6,37.4
296,10173,17,Korenaga,Keiichiro,96.0,2015,JPN,,,19.0,4,24.0,31.666666666666668,20.0,,,,,
297,10279,18,Fakiryanov,Dmitrii,95.0,2015,RUS,,,21.0,2,47.5,30.0,39.5,20.0,37.0,,,
298,8608,19,Higuchi,Masahiro,85.0,2015,JPN,,,23.0,4,21.25,22.0,19.0,12.0,,,,
299,9683,20,Hanke,Christoph,81.0,2015,GER,,,21.0,6,13.5,12.5,14.0,10.5,,,,
300,6935,21,Chernikov,Mikhail,74.0,2015,RUS,,,30.0,5,14.8,15.666666666666666,20.2,33.25,26.666666666666668,27.0,28.0,10.333333333333334
301,10080,22,JonasMcRae,Elan,69.0,2015,CAN,,,20.0,6,11.5,18.0,13.5,14.0,,,,
302,3575,23,Hanssens,Stephane,62.0,2015,BEL,,,29.0,3,20.666666666666668,6.0,,,,,,
303,6987,24,Lechner,Mario,46.0,2015,AUT,,,24.0,4,11.5,24.6,21.571428571428573,34.75,31.22222222222222,13.75,15.333333333333334,14.333333333333334
304,8317,25,Bombardi,Marcello,42.0,2015,ITA,,,22.0,3,14.0,13.0,5.333333333333333,10.666666666666666,3.0,,,
305,11739,28,Takata,Tomoaki,40.0,2015,JPN,,,20.0,6,6.666666666666667,,,,,,,
306,7230,27,Park,Jihwan,40.0,2015,KOR,,,26.0,3,13.333333333333334,20.0,10.0,6.0,17.5,8.0,22.0,
307,7663,26,Ballet,Thomas,40.0,2015,FRA,,,26.0,4,10.0,37.0,35.0,25.875,23.0,20.5,9.0,26.0
308,9974,29,Röck,Bernhard,38.0,2015,AUT,,,19.0,3,12.666666666666666,4.0,12.5,3.0,,,,
309,10069,31,Shimatani,Naoki,37.0,2015,JPN,,,19.0,1,37.0,27.0,27.333333333333332,,,,,
310,7225,30,Amma,Sachi,37.0,2015,JPN,173.0,52.0,26.0,1,37.0,86.25,81.71428571428571,75.0,69.44444444444444,52.2,65.4,53.2
311,9755,32,Blein,Charli,36.0,2015,FRA,,,23.0,2,18.0,8.0,3.0,,,,,
312,6623,33,Hojer,Jan,31.0,2015,GER,188.0,77.0,23.0,1,31.0,14.0,23.0,23.0,,,,
313,11393,34,Nomura,Shinichiro,28.0,2015,JPN,,,18.0,2,14.0,9.333333333333334,,,,,,
314,12326,35,Hada,Yuki,26.0,2015,JPN,,,18.0,1,26.0,22.0,,,,,,
315,9833,36,Bonzom,Maël,25.0,2015,FRA,,,20.0,3,8.333333333333334,,,,,,,
316,10951,37,Lehmann,Sascha,20.0,2015,SUI,,,17.0,2,10.0,,,,,,,
317,8503,39,KIM,Hanwool,18.0,2015,KOR,170.0,61.0,20.0,3,6.0,18.666666666666668,8.0,8.0,,,,
318,7824,38,Hakamada,Naoto,18.0,2015,JPN,,,23.0,3,6.0,7.0,16.666666666666668,4.0,4.0,,,
319,11126,40,Parmentier,Hugo,18.0,2015,FRA,,,17.0,2,9.0,,,,,,,
320,9997,41,Bergant,Martin,15.0,2015,SLO,,,19.0,2,7.5,16.0,5.0,,,,,
321,10365,43,Puman,Hannes,14.0,2015,SWE,,,18.0,2,7.0,11.0,9.0,,,,,
322,8536,44,Qu,HaiBin,14.0,2015,CHN,,,23.0,1,14.0,8.0,12.0,7.0,9.0,3.0,,
323,12303,42,Lightner,Kai,14.0,2015,USA,,,16.0,1,14.0,,,,,,,
324,7999,45,Cano Blazquez,Javier,12.0,2015,ESP,,,25.0,1,12.0,12.4,,,,,,
325,9415,46,Ma,ZiDa,12.0,2015,CHN,,,23.0,1,12.0,26.5,14.0,37.0,24.0,10.0,,
326,8870,48,Reuser,Tim,10.0,2015,NED,,,22.0,1,10.0,12.0,1.0,,,,,
327,3214,47,Mobråten,Martin,10.0,2015,NOR,,,33.0,1,10.0,2.0,1.0,6.0,,,,
328,5935,49,Wang,Qinghua,9.0,2015,CHN,,,34.0,1,9.0,19.0,11.5,13.0,18.0,12.0,9.0,1.0
329,12707,51,Schiestl,Matthias,8.0,2015,AUT,,,26.0,2,4.0,,,,,,,
330,10165,50,Kauffmann,Antoine,8.0,2015,BEL,,,22.0,1,8.0,,,,,,,
331,10333,52,Firnenburg,Ruben,7.0,2015,GER,,,18.0,1,7.0,,,,,,,
332,8312,53,Köb,Lukas,7.0,2015,AUT,,,23.0,1,7.0,8.0,18.0,10.333333333333334,,,,
333,8828,54,Qu,Changfeng,7.0,2015,CHN,,,23.0,1,7.0,16.5,4.0,,,,,
334,11115,55,Jech,Martin,6.0,2015,CZE,,,19.0,1,6.0,12.0,,,,,,
335,6934,56,Kryukov,Valeriy,6.0,2015,UKR,,,29.0,1,6.0,27.0,40.0,22.0,21.0,34.0,21.0,5.5
336,10326,59,Vogt,Dimitri,4.0,2015,SUI,,,18.0,1,4.0,2.0,,,,,,
337,9685,58,Tekles,Martin,4.0,2015,GER,,,24.0,2,2.0,2.0,,,,,,
338,10795,57,Bydtaev,Sergei,4.0,2015,RUS,,,18.0,1,4.0,1.0,,,,,,
339,10625,61,Parma,Georg,3.0,2015,AUT,,,18.0,1,3.0,8.0,,,,,,
340,12473,60,Chan,Cheung-chi Shoji,3.0,2015,HKG,,,20.0,1,3.0,,,,,,,
341,8926,63,Wechsler,Or,3.0,2015,ISR,,,24.0,1,3.0,11.75,8.0,,,,,
342,8763,62,Vernaison,Clement,3.0,2015,FRA,,,23.0,1,3.0,4.0,,,,,,
343,14171,64,BianBa,ZhaXi,2.0,2015,CHN,,,21.0,1,2.0,,,,,,,
344,7781,65,Ferenc,Kamil,2.0,2015,POL,,,24.0,1,2.0,1.5,,,,,,
345,10962,66,Bosi,William,1.0,2015,GBR,,,17.0,1,1.0,,,,,,,
346,8509,67,Cho,Seungwoon,1.0,2015,KOR,181.0,66.0,20.0,1,1.0,5.0,11.5,6.0,,,,
347,3379,68,Högström,Magnus,1.0,2015,SWE,,,30.0,1,1.0,10.0,7.0,14.5,6.0,7.5,5.0,
348,6550,1,Schubert,Jakob,516.0,2014,AUT,175.0,64.0,24.0,7,73.71428571428571,76.42857142857143,67.25,93.88888888888889,74.4,57.2,50.2,55.0
349,5089,2,McColl,Sean,440.0,2014,CAN,169.0,60.0,27.0,7,62.857142857142854,59.333333333333336,59.375,57.166666666666664,14.0,48.666666666666664,47.25,28.0
350,8372,3,Ondra,Adam,428.0,2014,CZE,185.0,67.0,21.0,7,61.142857142857146,90.0,18.0,68.0,90.2,,,
351,3554,4,Desgranges,Romain,414.0,2014,FRA,174.0,57.0,32.0,7,59.142857142857146,49.42857142857143,50.25,47.77777777777778,33.2,36.5,33.2,24.333333333333332
352,8958,5,Skofic,Domen,410.0,2014,SLO,176.0,62.0,20.0,7,58.57142857142857,35.0,24.375,20.571428571428573,24.0,,,
353,3521,6,Julian  Puigblanque,Ramón ,346.0,2014,ESP,158.0,48.0,33.0,7,49.42857142857143,60.0,71.0,73.44444444444444,87.0,51.6,64.2,69.42857142857143
354,7225,7,Amma,Sachi,345.0,2014,JPN,173.0,52.0,25.0,4,86.25,81.71428571428571,75.0,69.44444444444444,52.2,65.4,53.2,36.2
355,6498,8,Supper,Gautier,315.0,2014,FRA,178.0,64.0,24.0,7,45.0,47.57142857142857,22.0,35.111111111111114,51.2,34.6,30.0,
356,8323,9,Ghisolfi,Stefano,313.0,2014,ITA,170.0,57.0,21.0,7,44.714285714285715,33.142857142857146,34.625,19.5,21.0,,,
357,5800,10,Midtboe,Magnus,252.0,2014,NOR,173.0,66.0,26.0,7,36.0,33.5,48.625,34.0,26.0,33.6,37.4,32.5
358,3206,11,Matsushima,Akito,217.0,2014,JPN,,,32.0,7,31.0,22.5,28.166666666666668,23.4,27.0,36.5,34.0,
359,7229,12,Min,Hyunbin,142.0,2014,KOR,,,25.0,5,28.4,51.42857142857143,45.875,40.0,25.0,28.0,10.25,9.0
360,6987,13,Lechner,Mario,123.0,2014,AUT,,,23.0,5,24.6,21.571428571428573,34.75,31.22222222222222,13.75,15.333333333333334,14.333333333333334,
361,7056,14,Romain,Manuel,113.0,2014,FRA,,,26.0,4,28.25,45.57142857142857,33.25,57.333333333333336,48.4,47.2,28.75,25.6
362,7663,15,Ballet,Thomas,111.0,2014,FRA,,,25.0,3,37.0,35.0,25.875,23.0,20.5,9.0,26.0,
363,10080,16,JonasMcRae,Elan,108.0,2014,CAN,,,19.0,6,18.0,13.5,14.0,,,,,
364,8137,17,Primozic,Urban,108.0,2014,SLO,,,22.0,3,36.0,29.4,20.125,36.5,,,,
365,9426,18,Halenke,Sebastian,105.0,2014,GER,177.0,65.0,19.0,4,26.25,23.0,3.6666666666666665,6.0,,,,
366,10404,19,Vettorata,Francesco,98.0,2014,ITA,,,22.0,4,24.5,21.333333333333332,18.0,5.0,,,,
367,10173,20,Korenaga,Keiichiro,95.0,2014,JPN,,,18.0,3,31.666666666666668,20.0,,,,,,
368,7230,21,Park,Jihwan,80.0,2014,KOR,,,25.0,4,20.0,10.0,6.0,17.5,8.0,22.0,,
369,9492,22,Timmermans,Loïc,72.0,2014,BEL,,,19.0,6,12.0,15.5,13.0,8.0,,,,
370,7999,23,Cano Blazquez,Javier,62.0,2014,ESP,,,24.0,5,12.4,,,,,,,
371,10279,24,Fakiryanov,Dmitrii,60.0,2014,RUS,,,20.0,2,30.0,39.5,20.0,37.0,,,,
372,8503,25,KIM,Hanwool,56.0,2014,KOR,170.0,61.0,19.0,3,18.666666666666668,8.0,8.0,,,,,
373,10069,26,Shimatani,Naoki,54.0,2014,JPN,,,18.0,2,27.0,27.333333333333332,,,,,,
374,9415,27,Ma,ZiDa,53.0,2014,CHN,,,22.0,2,26.5,14.0,37.0,24.0,10.0,,,
375,8317,28,Bombardi,Marcello,52.0,2014,ITA,,,21.0,4,13.0,5.333333333333333,10.666666666666666,3.0,,,,
376,6935,29,Chernikov,Mikhail,47.0,2014,RUS,,,29.0,3,15.666666666666666,20.2,33.25,26.666666666666668,27.0,28.0,10.333333333333334,16.0
377,8926,31,Wechsler,Or,47.0,2014,ISR,,,23.0,4,11.75,8.0,,,,,,
378,9100,30,Nitta,Tatsumi,47.0,2014,JPN,,,22.0,3,15.666666666666666,8.0,20.0,21.0,13.5,,,
379,12326,32,Hada,Yuki,44.0,2014,JPN,,,17.0,2,22.0,,,,,,,
380,8608,33,Higuchi,Masahiro,44.0,2014,JPN,,,22.0,2,22.0,19.0,12.0,,,,,
381,11718,34,Nakano,Minoru,42.0,2014,JPN,171.0,61.0,30.0,2,21.0,13.0,,,,,,
382,11392,35,Shimizu,Hiroto,39.0,2014,JPN,,,18.0,3,13.0,,,,,,,
383,5935,36,Wang,Qinghua,38.0,2014,CHN,,,33.0,2,19.0,11.5,13.0,18.0,12.0,9.0,1.0,
384,7465,37,Sugimoto,Rei,36.0,2014,JPN,170.0,63.0,23.0,2,18.0,,,,,,,
385,10922,38,Levier,Alban,34.0,2014,FRA,170.0,58.0,20.0,2,17.0,,,,,,,
386,8828,39,Qu,Changfeng,33.0,2014,CHN,,,22.0,2,16.5,4.0,,,,,,
387,11393,40,Nomura,Shinichiro,28.0,2014,JPN,,,17.0,3,9.333333333333334,,,,,,,
388,9683,41,Hanke,Christoph,25.0,2014,GER,,,20.0,2,12.5,14.0,10.5,,,,,
389,10365,42,Puman,Hannes,22.0,2014,SWE,,,17.0,2,11.0,9.0,,,,,,
390,9758,43,Joannes,Thomas,19.0,2014,FRA,,,20.0,3,6.333333333333333,10.5,20.0,,,,,
391,10172,44,Fujii,Kokoro,18.0,2014,JPN,175.0,65.0,22.0,1,18.0,11.0,,,,,,
392,5799,46,Kim,Jabee,18.0,2014,KOR,172.0,56.0,27.0,2,9.0,9.4,10.571428571428571,19.166666666666668,15.333333333333334,12.0,31.0,8.5
393,6937,45,Jubes Angarita,Marco Antonio,18.0,2014,ESP,,,31.0,1,18.0,13.75,22.0,9.0,9.0,6.333333333333333,7.333333333333333,3.0
394,9997,47,Bergant,Martin,16.0,2014,SLO,,,18.0,1,16.0,5.0,,,,,,
395,8312,48,Köb,Lukas,16.0,2014,AUT,,,22.0,2,8.0,18.0,10.333333333333334,,,,,
396,10622,49,Iida,Yuzuru,15.0,2014,JPN,,,17.0,2,7.5,,,,,,,
397,8300,52,Raztresen,Jure,14.0,2014,SLO,,,21.0,1,14.0,20.0,9.0,16.0,37.0,,,
398,9197,50,Kim,Hongil,14.0,2014,KOR,175.0,62.0,20.0,2,7.0,6.0,5.0,,,,,
399,7965,51,Mardashov,Anton,14.0,2014,UKR,,,23.0,1,14.0,8.0,5.5,9.0,,,,
400,8870,54,Reuser,Tim,12.0,2014,NED,,,21.0,1,12.0,1.0,,,,,,
401,11115,53,Jech,Martin,12.0,2014,CZE,,,18.0,1,12.0,,,,,,,
402,8315,56,Rudigier,Max,10.0,2014,AUT,,,21.0,1,10.0,6.0,26.5,18.0,12.0,,,
403,12337,55,Messer,Shane,10.0,2014,USA,,,28.0,1,10.0,,,,,,,
404,12689,57,Yun,Shinyeong,10.0,2014,KOR,166.0,56.0,19.0,2,5.0,,,,,,,
405,10788,58,Samoilov,Fedir,9.0,2014,UKR,164.0,52.0,17.0,2,4.5,,,,,,,
406,11183,61,CHON,Jongwon,8.0,2014,KOR,176.0,57.0,18.0,1,8.0,7.0,,,,,,
407,10625,62,Parma,Georg,8.0,2014,AUT,,,17.0,1,8.0,,,,,,,
408,8536,63,Qu,HaiBin,8.0,2014,CHN,,,22.0,1,8.0,12.0,7.0,9.0,3.0,,,
409,9755,60,Blein,Charli,8.0,2014,FRA,,,22.0,1,8.0,3.0,,,,,,
410,9974,64,Röck,Bernhard,8.0,2014,AUT,,,18.0,2,4.0,12.5,3.0,,,,,
411,12357,59,Arc,Kevin,8.0,2014,FRA,,,25.0,2,4.0,,,,,,,
412,12582,65,Dornauer,Alfons,7.0,2014,AUT,,,21.0,1,7.0,,,,,,,
413,12316,67,Otaka,Kaya,7.0,2014,JPN,,,16.0,2,3.5,,,,,,,
414,7824,66,Hakamada,Naoto,7.0,2014,JPN,,,22.0,1,7.0,16.666666666666668,4.0,4.0,,,,
415,3575,68,Hanssens,Stephane,6.0,2014,BEL,,,28.0,1,6.0,,,,,,,
416,8509,69,Cho,Seungwoon,5.0,2014,KOR,181.0,66.0,19.0,1,5.0,11.5,6.0,,,,,
417,8900,70,Suolang,Jiacuo,4.0,2014,CHN,,,23.0,1,4.0,24.0,24.0,11.0,18.0,10.0,,
418,7781,71,Ferenc,Kamil,3.0,2014,POL,,,23.0,2,1.5,,,,,,,
419,10028,72,Ogata,Kazutoshi,3.0,2014,JPN,,,31.0,1,3.0,1.0,7.0,,,,,
420,9194,73,Yau,Ka-chun,3.0,2014,HKG,,,22.0,1,3.0,4.0,,,,,,
421,10326,76,Vogt,Dimitri,2.0,2014,SUI,,,17.0,1,2.0,,,,,,,
422,11517,74,Kim,Myeongsu,2.0,2014,KOR,170.0,60.0,36.0,1,2.0,9.0,4.0,,,,,
423,7574,75,Ter-Minasyan,Arman,2.0,2014,RUS,,,22.0,1,2.0,8.666666666666666,11.0,1.0,,,,
424,10795,77,Bydtaev,Sergei,1.0,2014,RUS,,,17.0,1,1.0,,,,,,,
425,7310,78,Lee,Donggun,1.0,2014,KOR,,,24.0,1,1.0,7.0,,,,,,
426,7225,1,Amma,Sachi,572.0,2013,JPN,173.0,52.0,24.0,7,81.71428571428571,75.0,69.44444444444444,52.2,65.4,53.2,36.2,30.5
427,6550,2,Schubert,Jakob,535.0,2013,AUT,175.0,64.0,23.0,7,76.42857142857143,67.25,93.88888888888889,74.4,57.2,50.2,55.0,
428,3521,3,Julian  Puigblanque,Ramón ,420.0,2013,ESP,158.0,48.0,32.0,7,60.0,71.0,73.44444444444444,87.0,51.6,64.2,69.42857142857143,58.666666666666664
429,7229,4,Min,Hyunbin,360.0,2013,KOR,,,24.0,7,51.42857142857143,45.875,40.0,25.0,28.0,10.25,9.0,
430,5089,5,McColl,Sean,356.0,2013,CAN,169.0,60.0,26.0,6,59.333333333333336,59.375,57.166666666666664,14.0,48.666666666666664,47.25,28.0,20.0
431,3554,6,Desgranges,Romain,346.0,2013,FRA,174.0,57.0,31.0,7,49.42857142857143,50.25,47.77777777777778,33.2,36.5,33.2,24.333333333333332,16.5
432,6498,7,Supper,Gautier,333.0,2013,FRA,178.0,64.0,23.0,7,47.57142857142857,22.0,35.111111111111114,51.2,34.6,30.0,,
433,7056,8,Romain,Manuel,319.0,2013,FRA,,,25.0,7,45.57142857142857,33.25,57.333333333333336,48.4,47.2,28.75,25.6,12.5
434,8958,9,Skofic,Domen,245.0,2013,SLO,176.0,62.0,19.0,7,35.0,24.375,20.571428571428573,24.0,,,,
435,8323,10,Ghisolfi,Stefano,232.0,2013,ITA,170.0,57.0,20.0,7,33.142857142857146,34.625,19.5,21.0,,,,
436,8372,11,Ondra,Adam,180.0,2013,CZE,185.0,67.0,20.0,2,90.0,18.0,68.0,90.2,,,,
437,7663,12,Ballet,Thomas,175.0,2013,FRA,,,24.0,5,35.0,25.875,23.0,20.5,9.0,26.0,,
438,6987,13,Lechner,Mario,151.0,2013,AUT,,,22.0,7,21.571428571428573,34.75,31.22222222222222,13.75,15.333333333333334,14.333333333333334,,
439,8137,14,Primozic,Urban,147.0,2013,SLO,,,21.0,5,29.4,20.125,36.5,,,,,
440,5800,15,Midtboe,Magnus,134.0,2013,NOR,173.0,66.0,25.0,4,33.5,48.625,34.0,26.0,33.6,37.4,32.5,23.0
441,10404,16,Vettorata,Francesco,128.0,2013,ITA,,,21.0,6,21.333333333333332,18.0,5.0,,,,,
442,6935,17,Chernikov,Mikhail,101.0,2013,RUS,,,28.0,5,20.2,33.25,26.666666666666668,27.0,28.0,10.333333333333334,16.0,
443,6564,18,Tauporn,Thomas,96.0,2013,GER,,,22.0,4,24.0,32.42857142857143,37.666666666666664,41.8,39.4,11.0,14.0,
444,9492,19,Timmermans,Loïc,93.0,2013,BEL,,,18.0,6,15.5,13.0,8.0,,,,,
445,3206,20,Matsushima,Akito,90.0,2013,JPN,,,31.0,4,22.5,28.166666666666668,23.4,27.0,36.5,34.0,,
446,10069,21,Shimatani,Naoki,82.0,2013,JPN,,,17.0,3,27.333333333333332,,,,,,,
447,10279,22,Fakiryanov,Dmitrii,79.0,2013,RUS,,,19.0,2,39.5,20.0,37.0,,,,,
448,9426,23,Halenke,Sebastian,69.0,2013,GER,177.0,65.0,18.0,3,23.0,3.6666666666666665,6.0,,,,,
449,2523,24,Becan,Klemen,65.0,2013,SLO,,,31.0,3,21.666666666666668,25.333333333333332,26.571428571428573,27.0,37.6,53.2,21.0,22.142857142857142
450,2583,25,Lachat,Cédric,65.0,2013,SUI,,,29.0,1,65.0,63.5,51.0,32.0,26.0,40.4,60.166666666666664,48.25
451,8300,26,Raztresen,Jure,60.0,2013,SLO,,,20.0,3,20.0,9.0,16.0,37.0,,,,
