,ID,Rank,Last Name,First Name,Points,Event,Gender,Year
61,8759,62,Merrick,Diane,4.0,boulder,WOMEN,2012
62,10383,63,Van liere,Mirthe,4.0,boulder,WOMEN,2012
63,9336,64,Youngwerth,Tyler,4.0,boulder,WOMEN,2012
64,9882,65,Peet,Gill,3.0,boulder,WOMEN,2012
65,6075,66,Rajfova,Silvie,3.0,boulder,WOMEN,2012
66,9138,67,Sethna,Elise,3.0,boulder,WOMEN,2012
67,10972,68,Ebler,Daniela,2.0,boulder,WOMEN,2012
68,10379,69,Jaakkola ,Eevi,2.0,boulder,WOMEN,2012
69,8380,70,Kremer,Valeri,1.0,boulder,WOMEN,2012
70,9673,71,Miller,Delaney,1.0,boulder,WOMEN,2012
71,10418,72,Ruzickova,Petra,1.0,boulder,WOMEN,2012
0,8560,1,Kokorin,Stanislav,361.0,speed,MEN,2012
1,7964,2,Boldyrev,Danyil,314.0,speed,MEN,2012
2,9039,3,Gontaryk,Yaroslav,301.0,speed,MEN,2012
3,5141,4,Sinitcyn,Sergei,271.0,speed,MEN,2012
4,9700,5,Shevchenko,Arsenii,266.0,speed,MEN,2012
5,6132,6,Vaitsekhovskii,Evgenii,262.0,speed,MEN,2012
6,5651,7,Hroza,Libor,256.0,speed,MEN,2012
7,7245,8,Abdrakhmanov,Sergey,250.0,speed,MEN,2012
8,9436,9,Gontero,Leonardo,216.0,speed,MEN,2012
9,6980,10,Komosinski,Jedrzej,187.0,speed,MEN,2012
10,8976,11,Vedenchuk,Viacheslav,140.0,speed,MEN,2012
11,8200,12,Swirk,Lukasz,137.0,speed,MEN,2012
12,7994,13,Zhong,QiXin,130.0,speed,MEN,2012
13,10851,14,Timofeev,Dmitrii,110.0,speed,MEN,2012
14,7618,15,Yurko,Oleksiy,99.0,speed,MEN,2012
15,6,16,Mawem,Bassa,80.0,speed,MEN,2012
16,10019,17,Astashkin,Evgeny,79.0,speed,MEN,2012
17,9296,18,Novikov,Ivan,79.0,speed,MEN,2012
18,8980,19,Savelyev,Artem,60.0,speed,MEN,2012
19,11470,20,Jaelolo,Aspar,55.0,speed,MEN,2012
20,8088,21,LE COUSTER,Yoann,51.0,speed,MEN,2012
21,8274,22,Sirotti,Michel,47.0,speed,MEN,2012
22,10234,23,Zhong,Lincai,46.0,speed,MEN,2012
23,10799,24,Li,Guangdong,39.0,speed,MEN,2012
24,5089,25,McColl,Sean,39.0,speed,MEN,2012
25,3235,26,Escobar,Manuel,38.0,speed,MEN,2012
26,8525,27,Dzienski,Marcin,34.0,speed,MEN,2012
27,10573,28,Sikora,Paweł,34.0,speed,MEN,2012
28,10059,29,Kriz,Jan,33.0,speed,MEN,2012
29,8786,30,Zhang,Yuhang,32.0,speed,MEN,2012
30,10035,31,Sirotti,Gianluca,28.0,speed,MEN,2012
31,10107,32,Chae,Sungjoon,26.0,speed,MEN,2012
32,8648,33,Quinteros,Andres,26.0,speed,MEN,2012
33,8509,34,Cho,Seungwoon,24.0,speed,MEN,2012
34,8785,35,ZHANG,Ning,22.0,speed,MEN,2012
35,8639,36,Estevez ,Isaac,20.0,speed,MEN,2012
36,9494,37,Halasa,Rafal,18.0,speed,MEN,2012
37,6802,38,Hwang,Pyeongju,18.0,speed,MEN,2012
38,7244,39,Nigmanov,Zufar,18.0,speed,MEN,2012
39,10182,40,Barkovskyy,Sergiy,16.0,speed,MEN,2012
40,7265,41,Chang,Yeu-Shiang,16.0,speed,MEN,2012
41,8503,42,KIM,Hanwool,16.0,speed,MEN,2012
42,6550,43,Schubert,Jakob,14.0,speed,MEN,2012
43,10052,44,Moro,Guillaume,12.0,speed,MEN,2012
44,8900,45,Suolang,Jiacuo,7.0,speed,MEN,2012
45,10243,46,Guevara,Tomas,6.0,speed,MEN,2012
0,6550,1,Schubert,Jakob,845.0,lead,MEN,2011
1,3521,2,Julian  Puigblanque,Ramón ,661.0,lead,MEN,2011
2,7225,3,Amma,Sachi,625.0,lead,MEN,2011
3,7056,4,Romain,Manuel,516.0,lead,MEN,2011
4,3554,5,Desgranges,Romain,430.0,lead,MEN,2011
5,5089,6,McColl,Sean,343.0,lead,MEN,2011
6,6564,7,Tauporn,Thomas,339.0,lead,MEN,2011
7,7229,8,Min,Hyunbin,320.0,lead,MEN,2011
8,6498,9,Supper,Gautier,316.0,lead,MEN,2011
9,6987,10,Lechner,Mario,281.0,lead,MEN,2011
10,3115,11,Verhoeven,Jorg,188.0,lead,MEN,2011
11,2523,12,Becan,Klemen,186.0,lead,MEN,2011
12,5800,13,Midtboe,Magnus,170.0,lead,MEN,2011
13,6935,14,Chernikov,Mikhail,160.0,lead,MEN,2011
14,8958,15,Skofic,Domen,144.0,lead,MEN,2011
15,5185,16,Marin Garcia,Eduard,129.0,lead,MEN,2011
16,3206,17,Matsushima,Akito,117.0,lead,MEN,2011
17,5799,18,Kim,Jabee,115.0,lead,MEN,2011
18,3394,19,Son,Sangwon,98.0,lead,MEN,2011
19,7663,20,Ballet,Thomas,92.0,lead,MEN,2011
20,5722,21,Watanabe,Kazuma,82.0,lead,MEN,2011
21,6934,22,Kryukov,Valeriy,80.0,lead,MEN,2011
22,8300,23,Raztresen,Jure,80.0,lead,MEN,2011
23,8323,24,Ghisolfi,Stefano,78.0,lead,MEN,2011
24,8137,25,Primozic,Urban,73.0,lead,MEN,2011
25,10029,26,Shibata,Masaki,59.0,lead,MEN,2011
26,7469,27,Sim,Seolbin,56.0,lead,MEN,2011
27,8315,28,Rudigier,Max,53.0,lead,MEN,2011
28,2583,29,Lachat,Cédric,51.0,lead,MEN,2011
29,5556,30,Ito,Hidekazu,49.0,lead,MEN,2011
30,9669,31,Hong,Matty,47.0,lead,MEN,2011
31,8784,32,Epih,Sergej,46.0,lead,MEN,2011
32,8430,33,Esteller Ocaña,Victor,44.0,lead,MEN,2011
33,9100,34,Nitta,Tatsumi,40.0,lead,MEN,2011
34,9058,35,Megos,Alexander,38.0,lead,MEN,2011
35,10279,36,Fakiryanov,Dmitrii,37.0,lead,MEN,2011
36,5664,37,Pagnoux,Romain,34.0,lead,MEN,2011
37,3205,38,Shalagin,Mykhaylo,34.0,lead,MEN,2011
38,7572,39,Zazulin,Evgenii,34.0,lead,MEN,2011
39,7282,40,Traversi,Carlo,31.0,lead,MEN,2011
40,5442,41,Jung,Markus,30.0,lead,MEN,2011
41,9300,42,Reffo,Silvio,29.0,lead,MEN,2011
42,5410,43,Cai,LuYuan,28.0,lead,MEN,2011
43,3287,44,Guerimand,Flavien,28.0,lead,MEN,2011
44,7942,45,Amri,Amri,26.0,lead,MEN,2011
45,10567,46,Firas,Sushi,26.0,lead,MEN,2011
46,5935,47,Wang,Qinghua,26.0,lead,MEN,2011
47,10917,48,Falah Saleh ,Bassam,24.0,lead,MEN,2011
48,9415,49,Ma,ZiDa,24.0,lead,MEN,2011
49,5972,50,Shafiee,Zul Fadzli,24.0,lead,MEN,2011
50,5952,51,Ozawa,Shinta,23.0,lead,MEN,2011
51,10916,52,Antoun Emile,Georges,22.0,lead,MEN,2011
52,9201,53,De Alba Flores,Santiago,22.0,lead,MEN,2011
53,8900,54,Suolang,Jiacuo,22.0,lead,MEN,2011
54,10914,55,Georges Diab,Elias,20.0,lead,MEN,2011
55,7934,56,Hoberg,Ben,20.0,lead,MEN,2011
56,6937,57,Jubes Angarita,Marco Antonio,18.0,lead,MEN,2011
57,8372,58,Ondra,Adam,18.0,lead,MEN,2011
58,8736,59,Ischia,Martino,17.0,lead,MEN,2011
59,6388,60,Becan,Jure,16.0,lead,MEN,2011
60,9668,61,Ridge,Noah,16.0,lead,MEN,2011
61,10876,62,Yogaswara,Indra,15.0,lead,MEN,2011
62,10080,63,JonasMcRae,Elan,14.0,lead,MEN,2011
63,8536,64,Qu,HaiBin,14.0,lead,MEN,2011
64,9203,65,Akbar,Huda Wardana,12.0,lead,MEN,2011
65,9352,66,Dory,Ian,12.0,lead,MEN,2011
66,7819,67,Shchervianin,Aleksei,12.0,lead,MEN,2011
67,7965,68,Mardashov,Anton,11.0,lead,MEN,2011
68,8869,69,Schellingerhout,Elko,11.0,lead,MEN,2011
69,7387,70,Krakenberger,Franz,10.0,lead,MEN,2011
70,9425,71,Firnenburg,David,9.0,lead,MEN,2011
71,10020,72,Ravanal,Tomas,9.0,lead,MEN,2011
72,7053,73,Landry,Fabrice,8.0,lead,MEN,2011
73,8211,74,Levin,Josh,8.0,lead,MEN,2011
74,8828,75,Qu,Changfeng,8.0,lead,MEN,2011
75,9492,76,Timmermans,Loïc,8.0,lead,MEN,2011
76,7265,77,Chang,Yeu-Shiang,7.0,lead,MEN,2011
77,7228,78,Konishi,Daisuke,7.0,lead,MEN,2011
78,5813,79,Moreno De Los Huerto,Daniel,7.0,lead,MEN,2011
79,7289,80,Sewell,Ryan,7.0,lead,MEN,2011
80,9533,81,Tribout,Adrien,7.0,lead,MEN,2011
81,9531,82,DE FLAUGERGUES,Geoffray,6.0,lead,MEN,2011
82,9426,83,Halenke,Sebastian,6.0,lead,MEN,2011
83,9092,84,Kochetkov ,Mikhail,6.0,lead,MEN,2011
84,7230,85,Park,Jihwan,6.0,lead,MEN,2011
85,7926,86,Spannuth,Ben,6.0,lead,MEN,2011
86,7674,87,Zupan,Izidor,6.0,lead,MEN,2011
87,5876,88,Doyle,Mike,5.0,lead,MEN,2011
88,6839,89,Dzyubyak,Yuriy,5.0,lead,MEN,2011
89,7251,90,HO,Sin-fai,5.0,lead,MEN,2011
90,232,91,Ovchinnikov,Evgeny,5.0,lead,MEN,2011
91,10404,92,Vettorata,Francesco,5.0,lead,MEN,2011
92,7824,93,Hakamada,Naoto,4.0,lead,MEN,2011
93,10498,94,PUccio,Shane,4.0,lead,MEN,2011
94,629,95,Sova,Matej,4.0,lead,MEN,2011
95,9194,96,Yau,Ka-chun,4.0,lead,MEN,2011
96,9755,97,Blein,Charli,3.0,lead,MEN,2011
97,8317,98,Bombardi,Marcello,3.0,lead,MEN,2011
98,8572,99,Graham,Owen,3.0,lead,MEN,2011
99,7701,100,Rull Flores,Gerard,3.0,lead,MEN,2011
100,8772,101,Tzeng ,Jiun-Jie,3.0,lead,MEN,2011
101,5699,102,Brouard,Paul,2.0,lead,MEN,2011
102,8129,103,Hung,Jau Shiuan,2.0,lead,MEN,2011
103,9361,104,Johnson,Alex,2.0,lead,MEN,2011
104,5830,105,Kim,Jaha,2.0,lead,MEN,2011
105,7438,106,Vekla,Pavlo,2.0,lead,MEN,2011
106,9375,107,Hamer,Edward,1.0,lead,MEN,2011
107,9349,108,Macartney,Kevin,1.0,lead,MEN,2011
0,5169,1,Markovic,Mina,751.0,lead,WOMEN,2011
1,5983,2,KIM,Jain,681.0,lead,WOMEN,2011
2,3482,3,Vidmar,Maja,535.0,lead,WOMEN,2011
3,3487,4,Eiter,Angela,454.0,lead,WOMEN,2011
4,8896,5,Posch,Katharina,438.0,lead,WOMEN,2011
5,7563,6,Ernst,Johanna,369.0,lead,WOMEN,2011
6,6324,7,Chereshneva,Yana,357.0,lead,WOMEN,2011
7,5629,8,Schranz,Christine,350.0,lead,WOMEN,2011
8,6513,9,Durif,Charlotte,347.0,lead,WOMEN,2011
9,5183,10,Ciavaldini,Caroline,331.0,lead,WOMEN,2011
10,9097,11,Oda,Momoka,267.0,lead,WOMEN,2011
11,1030,12,Bacher,Barbara,262.0,lead,WOMEN,2011
12,8963,13,Han,Seuran,244.0,lead,WOMEN,2011
13,1179,14,Lavarda,Jenny,150.0,lead,WOMEN,2011
14,6076,15,Brumagne,Mathilde,146.0,lead,WOMEN,2011
15,7939,16,DiGiulian,Sasha,130.0,lead,WOMEN,2011
16,6219,17,Dufraisse,Alizée,127.0,lead,WOMEN,2011
17,8955,18,Röck,Magdalena,124.0,lead,WOMEN,2011
18,9077,19,Janicot,Hélène,108.0,lead,WOMEN,2011
19,6326,20,Noguchi,Akiyo,98.0,lead,WOMEN,2011
20,9266,21,SA,Sol,88.0,lead,WOMEN,2011
21,6514,22,Thévenet,Marine,66.0,lead,WOMEN,2011
22,991,23,Eyer,Alexandra,59.0,lead,WOMEN,2011
23,8762,24,Serrière,Julia,53.0,lead,WOMEN,2011
24,8878,25,Stotz,Rebekka,49.0,lead,WOMEN,2011
25,8122,26,Lee,Hung Ying,48.0,lead,WOMEN,2011
26,7077,27,Stütz,Christina,47.0,lead,WOMEN,2011
27,6789,28,Wilda,Baco Achmad,47.0,lead,WOMEN,2011
28,9191,29,RENQING,LaMu,46.0,lead,WOMEN,2011
29,5899,30,Gosar,Asja,44.0,lead,WOMEN,2011
30,10877,31,Sukmandiri,Uji Ayu,44.0,lead,WOMEN,2011
31,9317,32,Becerra,Mathilde,43.0,lead,WOMEN,2011
32,9190,33,JIANG,Rong,43.0,lead,WOMEN,2011
33,7576,34,Fakhritdinova,Dinara,42.0,lead,WOMEN,2011
34,8787,35,PAN,Xuhua,38.0,lead,WOMEN,2011
35,6457,36,Choong,Katherine,37.0,lead,WOMEN,2011
36,10089,37,RenZeng,WangMu,36.0,lead,WOMEN,2011
37,9196,38,Song,Hannarai,36.0,lead,WOMEN,2011
38,5052,39,Rude,Chelsea,31.0,lead,WOMEN,2011
39,8413,40,Terenteva,Galina,31.0,lead,WOMEN,2011
40,1055,41,Avezou,Cecile,30.0,lead,WOMEN,2011
41,10731,42,Syarifah ,Abdul Rohma,30.0,lead,WOMEN,2011
42,5151,43,Ulzhabayeva,Tamara,29.0,lead,WOMEN,2011
43,9212,44,Ota,Risa,28.0,lead,WOMEN,2011
44,7292,45,Claassen,Paige,26.0,lead,WOMEN,2011
45,9078,46,Michelard,Laura,26.0,lead,WOMEN,2011
46,3268,47,Shalagina,Olga,24.0,lead,WOMEN,2011
47,9673,48,Miller,Delaney,22.0,lead,WOMEN,2011
48,6325,49,Johnson,Alex,20.0,lead,WOMEN,2011
49,9074,50,Le Neve,Melissa,20.0,lead,WOMEN,2011
50,9262,51,Lin,Hsiu-Ju,20.0,lead,WOMEN,2011
51,10102,52,gesang,wangmu,20.0,lead,WOMEN,2011
52,9439,53,Sandbu,Maria Davies,18.0,lead,WOMEN,2011
53,5244,54,Saurwein,Katharina,18.0,lead,WOMEN,2011
54,6366,55,Sigrist,Manuela,18.0,lead,WOMEN,2011
55,1015,56,Ostapenko,Olena,17.0,lead,WOMEN,2011
56,8196,57,van Bergen,Nikki,17.0,lead,WOMEN,2011
57,7178,58,Fergeau,Celine,16.0,lead,WOMEN,2011
58,9180,59,Kiersch,Michaela,16.0,lead,WOMEN,2011
59,5254,60,Kobayashi,Yuka,15.0,lead,WOMEN,2011
60,7859,61,Mohd Drus,Salfarina,14.0,lead,WOMEN,2011
61,9881,62,Sniezek,Audrey,14.0,lead,WOMEN,2011
62,9731,63,Onoe,Aya,12.0,lead,WOMEN,2011
63,8590,64,Yip,Alannah,12.0,lead,WOMEN,2011
64,8302,65,Sustersic,Tina,11.0,lead,WOMEN,2011
65,3673,66,Harrington,Emily,10.0,lead,WOMEN,2011
66,7290,67,Hensley,Tiffany,9.0,lead,WOMEN,2011
67,9142,68,Kelleway,Maegan,8.0,lead,WOMEN,2011
68,8168,69,Lopez,Daniela,8.0,lead,WOMEN,2011
69,7661,70,Söderlund,Matilda,8.0,lead,WOMEN,2011
70,9239,71,Hafsaas,Tina Johnsen,7.0,lead,WOMEN,2011
71,8257,72,Medvedieva,Olga,7.0,lead,WOMEN,2011
72,10136,73,Metcalf,Amelia,7.0,lead,WOMEN,2011
73,9015,74,Dorey,Alyrene,6.0,lead,WOMEN,2011
74,3751,75,Schmid,Christina,6.0,lead,WOMEN,2011
75,6517,76,Traber,Stephanie,6.0,lead,WOMEN,2011
76,7928,77,Sutton,Amanda,5.0,lead,WOMEN,2011
77,9502,78,Svobodova,Tereza,5.0,lead,WOMEN,2011
78,1308,79,Bibik,Olga,4.0,lead,WOMEN,2011
79,10928,80,Cartró Iriarte,María,4.0,lead,WOMEN,2011
80,6072,81,Rohner,Amanda,4.0,lead,WOMEN,2011
81,9140,82,Stewart-Patterson,Alison,4.0,lead,WOMEN,2011
82,9105,83,Aleman Sobrino,Helena,3.0,lead,WOMEN,2011
83,4967,84,Goh,Tan Leng,3.0,lead,WOMEN,2011
84,9471,85,Lenardic,Jera,3.0,lead,WOMEN,2011
85,8380,86,Kremer,Valeri,2.0,lead,WOMEN,2011
86,5251,87,Nilwik,Rachel,2.0,lead,WOMEN,2011
87,8781,88,Avoscan,Sara,1.0,lead,WOMEN,2011
0,2602,1,Fischhuber,Kilian,600.0,boulder,MEN,2011
1,5781,2,Sharafutdinov,Dmitrii,531.0,boulder,MEN,2011
2,3500,3,Glairon Mondet,Guillaume,423.0,boulder,MEN,2011
3,7226,4,Hori,Tsukuru,348.0,boulder,MEN,2011
4,9046,5,Rubtsov ,Aleksey,338.0,boulder,MEN,2011
5,6933,6,Gelmanov,Rustam,329.0,boulder,MEN,2011
6,2523,7,Becan,Klemen,323.0,boulder,MEN,2011
7,5310,8,Gaidioz,Loïc,260.0,boulder,MEN,2011
8,6308,9,Woods,Daniel,218.0,boulder,MEN,2011
9,6096,10,Ennemoser,Lukas,204.0,boulder,MEN,2011
10,5694,11,Caleyron,Thomas,202.0,boulder,MEN,2011
11,5206,12,Baumann,Jonas,190.0,boulder,MEN,2011
12,5089,13,McColl,Sean,189.0,boulder,MEN,2011
13,8289,14,Kaiser,Francois,170.0,boulder,MEN,2011
14,6098,15,de Leeuw,Nicky,169.0,boulder,MEN,2011
15,2583,16,Lachat,Cédric,143.0,boulder,MEN,2011
16,5300,17,Watson,Stewart,142.0,boulder,MEN,2011
17,5768,18,Danker,Stefan,138.0,boulder,MEN,2011
18,6550,19,Schubert,Jakob,117.0,boulder,MEN,2011
19,2560,20,Ten Sijthoff,Casper,109.0,boulder,MEN,2011
20,6488,21,Kruder,Jernej,107.0,boulder,MEN,2011
21,961,22,Jongeneelen,Wouter,98.0,boulder,MEN,2011
22,6679,23,Webb-Parsons,Christopher,98.0,boulder,MEN,2011
23,8038,24,Shimizu,Atsushi,94.0,boulder,MEN,2011
24,5644,25,Comina,Fabien,91.0,boulder,MEN,2011
25,6569,26,Conrad,Mathias,89.0,boulder,MEN,2011
26,3205,27,Shalagin,Mykhaylo,81.0,boulder,MEN,2011
27,7465,28,Sugimoto,Rei,79.0,boulder,MEN,2011
28,3234,29,Sanchez González,Ignacio,77.0,boulder,MEN,2011
29,7492,30,Barrans,David,76.0,boulder,MEN,2011
30,8190,31,Feehally,Edward,71.0,boulder,MEN,2011
31,8194,32,Nomine,Baptiste,69.0,boulder,MEN,2011
32,6623,33,Hojer,Jan,62.0,boulder,MEN,2011
33,3246,34,Mogaki,Keita,61.0,boulder,MEN,2011
34,6006,35,Blaser,Benjamin,58.0,boulder,MEN,2011
35,5176,36,Moroni,Gabriele,55.0,boulder,MEN,2011
36,3498,37,Sommer,Remo,54.0,boulder,MEN,2011
37,6489,38,Stranik,Martin,43.0,boulder,MEN,2011
38,826,39,Julien,Stephane,42.0,boulder,MEN,2011
39,2606,40,Preti,Lucas,40.0,boulder,MEN,2011
40,9428,41,Partridge,Jonathan,38.0,boulder,MEN,2011
41,8566,42,Bautista,Julian,37.0,boulder,MEN,2011
42,7832,43,Sethna,Eric,34.0,boulder,MEN,2011
43,5647,44,Gerland,Bastien,32.0,boulder,MEN,2011
44,9991,45,Bonder,Jeremy,31.0,boulder,MEN,2011
45,3646,46,Svub,Ondrej,29.0,boulder,MEN,2011
46,10473,47,Geiman,Austin,28.0,boulder,MEN,2011
47,9352,48,Dory,Ian,27.0,boulder,MEN,2011
48,5216,49,Hemund,Kevin,27.0,boulder,MEN,2011
49,9876,50,Callender,Nigel,24.0,boulder,MEN,2011
50,6714,51,Lerner,Zach,24.0,boulder,MEN,2011
51,2675,52,Müller,Matthias,24.0,boulder,MEN,2011
52,6388,53,Becan,Jure,23.0,boulder,MEN,2011
53,122,54,Core,Christian,22.0,boulder,MEN,2011
54,9504,55,Gullsten,Anthony,21.0,boulder,MEN,2011
55,5830,56,Kim,Jaha,21.0,boulder,MEN,2011
56,3622,57,Pringle,Ethan,20.0,boulder,MEN,2011
57,5789,58,Muller,Josh,16.0,boulder,MEN,2011
58,7541,59,Hequin,Olivier,15.0,boulder,MEN,2011
59,7854,60,Nevelik,Ondrej,14.0,boulder,MEN,2011
60,9011,61,Paholek,Terry,14.0,boulder,MEN,2011
61,8958,62,Skofic,Domen,14.0,boulder,MEN,2011
62,7282,63,Traversi,Carlo,14.0,boulder,MEN,2011
63,6214,64,TARRAZONA GASQUE,Ignasi,13.0,boulder,MEN,2011
64,3659,65,Catari,Carlos,12.0,boulder,MEN,2011
65,2487,66,Macias Matutano,Bruno,10.0,boulder,MEN,2011
66,7753,67,Sugita,Masatoshi,10.0,boulder,MEN,2011
67,7574,68,Ter-Minasyan,Arman,10.0,boulder,MEN,2011
68,8905,69,Ceria,Niccolo',9.0,boulder,MEN,2011
69,8249,70,Garden,James,9.0,boulder,MEN,2011
70,3396,71,Johansonn,Anton,9.0,boulder,MEN,2011
71,5205,72,Würth,Peter,9.0,boulder,MEN,2011
72,10409,73,de Kock,Arjan,9.0,boulder,MEN,2011
73,9539,74,Difelice,Andre,7.0,boulder,MEN,2011
74,8315,75,Rudigier,Max,7.0,boulder,MEN,2011
75,10342,76,Gagneux,Pascal,6.0,boulder,MEN,2011
76,5799,77,Kim,Jabee,6.0,boulder,MEN,2011
77,6987,78,Lechner,Mario,5.0,boulder,MEN,2011
78,8300,79,Raztresen,Jure,5.0,boulder,MEN,2011
79,9540,80,Gravelle,Yves,4.0,boulder,MEN,2011
80,10463,81,Larson,Josh,4.0,boulder,MEN,2011
81,8891,82,Olson,Ryan,4.0,boulder,MEN,2011
82,7708,83,Bowles,John,3.0,boulder,MEN,2011
83,8323,84,Ghisolfi,Stefano,3.0,boulder,MEN,2011
84,10462,85,Wetmore,David,3.0,boulder,MEN,2011
85,6881,86,Huerta,Mauricio,1.0,boulder,MEN,2011
86,9402,87,Lazure,Sebastien,1.0,boulder,MEN,2011
87,5185,88,Marin Garcia,Eduard,1.0,boulder,MEN,2011
88,8427,89,Novitskiy,Yury,1.0,boulder,MEN,2011
89,10474,90,Wilder,Matt,1.0,boulder,MEN,2011
0,5630,1,Stöhr,Anna,652.0,boulder,WOMEN,2011
1,6326,2,Noguchi,Akiyo,633.0,boulder,WOMEN,2011
2,7286,3,Puccio,Alex,502.0,boulder,WOMEN,2011
3,9074,4,Le Neve,Melissa,427.0,boulder,WOMEN,2011
4,5169,5,Markovic,Mina,385.0,boulder,WOMEN,2011
5,6064,6,Wurm,Juliane,375.0,boulder,WOMEN,2011
6,5983,7,KIM,Jain,275.0,boulder,WOMEN,2011
7,6325,8,Johnson,Alex,273.0,boulder,WOMEN,2011
8,5636,9,Chevrier,Anne-Laure,250.0,boulder,WOMEN,2011
9,5244,10,Saurwein,Katharina,248.0,boulder,WOMEN,2011
10,6220,11,Sandoz,Mélanie,228.0,boulder,WOMEN,2011
11,5641,12,Zijlstra,Vera,175.0,boulder,WOMEN,2011
12,6367,13,Klingler,Petra,158.0,boulder,WOMEN,2011
13,1055,14,Avezou,Cecile,143.0,boulder,WOMEN,2011
14,3268,15,Shalagina,Olga,130.0,boulder,WOMEN,2011
15,6219,16,Dufraisse,Alizée,119.0,boulder,WOMEN,2011
16,2821,17,Bacher,Sabine,112.0,boulder,WOMEN,2011
17,1179,18,Lavarda,Jenny,103.0,boulder,WOMEN,2011
18,8247,19,Coxsey,Shauna,95.0,boulder,WOMEN,2011
19,6324,20,Chereshneva,Yana,91.0,boulder,WOMEN,2011
20,3322,21,Payne,Angela,78.0,boulder,WOMEN,2011
21,6234,22,Aveline,Morgane,73.0,boulder,WOMEN,2011
22,2755,23,Gros,Natalija,73.0,boulder,WOMEN,2011
23,1308,24,Bibik,Olga,71.0,boulder,WOMEN,2011
24,8759,25,Merrick,Diane,68.0,boulder,WOMEN,2011
25,3315,26,Balakireva,Alexandra,62.0,boulder,WOMEN,2011
26,3137,27,Vidmar,Katja,55.0,boulder,WOMEN,2011
27,9221,28,Leslie-Wujastyk,Mina,53.0,boulder,WOMEN,2011
28,7641,29,Retschy,Monika,53.0,boulder,WOMEN,2011
29,5146,30,Gallyamova,Anna,49.0,boulder,WOMEN,2011
30,1085,31,Delpierre,Marine,46.0,boulder,WOMEN,2011
31,9097,32,Oda,Momoka,46.0,boulder,WOMEN,2011
32,9138,33,Sethna,Elise,45.0,boulder,WOMEN,2011
33,6701,34,Whittaker,Katy,43.0,boulder,WOMEN,2011
34,8896,35,Posch,Katharina,42.0,boulder,WOMEN,2011
35,9670,36,Riddle,Dana,37.0,boulder,WOMEN,2011
36,8212,37,Metcalf,Francesca,35.0,boulder,WOMEN,2011
37,9882,38,Peet,Gill,35.0,boulder,WOMEN,2011
38,9266,39,SA,Sol,34.0,boulder,WOMEN,2011
39,991,40,Eyer,Alexandra,32.0,boulder,WOMEN,2011
40,6849,41,Crane,Leah,31.0,boulder,WOMEN,2011
41,10418,42,Ruzickova,Petra,31.0,boulder,WOMEN,2011
42,6514,43,Thévenet,Marine,31.0,boulder,WOMEN,2011
43,10472,44,Sanders,Courtney,30.0,boulder,WOMEN,2011
44,8878,45,Stotz,Rebekka,29.0,boulder,WOMEN,2011
45,7290,46,Hensley,Tiffany,28.0,boulder,WOMEN,2011
46,9336,47,Youngwerth,Tyler,26.0,boulder,WOMEN,2011
47,3677,48,Asher,Elizabeth,24.0,boulder,WOMEN,2011
48,7487,49,Hagiwara,Asaki,24.0,boulder,WOMEN,2011
49,9549,50,Kaiser,Clementine,24.0,boulder,WOMEN,2011
50,3885,51,Schwab,Tabea,23.0,boulder,WOMEN,2011
51,7939,52,DiGiulian,Sasha,22.0,boulder,WOMEN,2011
52,9935,53,Nevelikova,Karolina,22.0,boulder,WOMEN,2011
53,6072,54,Rohner,Amanda,22.0,boulder,WOMEN,2011
54,3317,55,Weldon,Stacey,20.0,boulder,WOMEN,2011
55,3458,56,Winter,Julia,20.0,boulder,WOMEN,2011
56,5841,57,Carpenter,Thirza,18.0,boulder,WOMEN,2011
57,5147,58,Malamid,Evgeniia,18.0,boulder,WOMEN,2011
58,5052,59,Rude,Chelsea,18.0,boulder,WOMEN,2011
59,7461,60,Tunyavanich,Puntarika,18.0,boulder,WOMEN,2011
60,9472,61,Kadic,Katja,16.0,boulder,WOMEN,2011
61,6677,62,Modrzejewska,Agata,16.0,boulder,WOMEN,2011
62,6696,63,Szekely,Andrea Brigitta,16.0,boulder,WOMEN,2011
63,8590,64,Yip,Alannah,16.0,boulder,WOMEN,2011
64,10026,65,Faille,Camille,14.0,boulder,WOMEN,2011
65,9010,66,Hayen,Magali,14.0,boulder,WOMEN,2011
66,6685,67,Pietras,Kasia,14.0,boulder,WOMEN,2011
67,9013,68,Reid,Holly,14.0,boulder,WOMEN,2011
68,10575,69,Carro Fernández,Eva,12.0,boulder,WOMEN,2011
69,8067,70,Chiappa,Elena,12.0,boulder,WOMEN,2011
70,5820,71,Weldon,Victoria,11.0,boulder,WOMEN,2011
71,3323,72,Austin,Sarah,10.0,boulder,WOMEN,2011
72,9339,73,Faus,Isabelle,10.0,boulder,WOMEN,2011
73,10068,74,Matsushima,Yuki,10.0,boulder,WOMEN,2011
74,7274,75,Savchenko,Ganna,10.0,boulder,WOMEN,2011
75,9057,76,Schützenberger,Sarah,10.0,boulder,WOMEN,2011
76,9989,77,Gibert,Fanny,9.0,boulder,WOMEN,2011
77,7463,78,Watanabe,Saari,9.0,boulder,WOMEN,2011
78,9967,79,Bacher,Katharina,8.0,boulder,WOMEN,2011
79,7167,80,Lam,Clarrie,8.0,boulder,WOMEN,2011
80,5251,81,Nilwik,Rachel,8.0,boulder,WOMEN,2011
